% Model:              C2noStructPeEpsMin1Eps002.mph
% Version:            COMSOL 5.6.0.280
% Date:               Apr 22 2021, 16:40
% Dimension:          2
% Nodes:              10201
% Expressions:        5
% Description:        Velocity field, x component, Velocity field, y component, Concentration, Gradient of c, x component, Gradient of c, y component
% Length unit:        m
% x                       y                        u (m/s)                  v (m/s)                  u2 (1)                   u2x (1/m)                u2y (1/m)
-0.21999999999999997      -1.94                    0                        0                        8.85173547633004E-12     1.6193394820505258E-10   3.470098048557894E-10
-0.19000000000000006      -1.94                    0                        0                        1.5698799514353626E-11   2.365394702970145E-10    5.839785399891837E-10
-0.16000000000000003      -1.94                    0                        0                        2.6920566798315582E-11   5.11578348633782E-10     9.784121537558948E-10
-0.13                     -1.94                    0                        0                        4.4427843008558176E-11   8.012593219268699E-10    1.6453114682092085E-9
-0.10000000000000009      -1.94                    0                        0                        7.254165026259327E-11    1.1481477411824295E-9    2.62582190219582E-9
-0.07000000000000006      -1.94                    0                        0                        1.1561051440758617E-10   1.738348315198545E-9     3.6395558941335244E-9
-0.040000000000000036     -1.94                    0                        0                        1.8607127992252045E-10   2.959036052463739E-9     6.498882961057711E-9
-0.010000000000000009     -1.94                    0                        0                        2.8297568515766145E-10   4.463829541091965E-9     1.090280501210181E-8
0.020000000000000018      -1.94                    0                        0                        4.4367881460946E-10      6.104253961348594E-9     1.5655310676365748E-8
0.050000000000000044      -1.94                    0                        0                        6.565243991257457E-10    9.68080749903983E-9      2.4603404788987174E-8
0.08000000000000007       -1.94                    0                        0                        9.923034906734082E-10    1.224214464475158E-8     3.3903266158675656E-8
0.10999999999999988       -1.94                    0                        0                        1.4462931775713101E-9    1.9287563342825382E-8    4.682360755015963E-8
0.1399999999999999        -1.94                    0                        0                        2.083063850519815E-9     2.600601738479032E-8     6.81717697977197E-8
0.16999999999999993       -1.94                    0                        0                        2.965825841401326E-9     3.420971009938588E-8     9.649651977455735E-8
