% Model:              C2DNSEps002PeEps.mph
% Version:            COMSOL 5.6.0.280
% Date:               May 4 2021, 16:15
% Dimension:          2
% Nodes:              4001
% Expressions:        6
% Description:        Velocity field, x component, Velocity field, y component, , , Gradient of c, y component, 
% Length unit:        m
% x                       y                        u (m/s)                  v (m/s)                  u2 (1)                   u2x (1/m)                u2y (1/m)                -u*u2+0.02*u2x
-0.826                    -0.5                     0.9192479492934461       -1.5901456600093546E-5   0.9999971765077298       -5.979164599146337E-5    -1.0493539886040189E-8   -0.9192465496368867
-0.825                    -0.5                     0.9183923323844186       -1.5979713795394815E-5   0.999997116083326        -6.105716112742684E-5    -1.0786813812725217E-8   -0.9183909049606805
-0.8240000000000001       -0.5                     0.9175330022669304       -1.6057826097247614E-5   0.9999970543934075       -6.232267625206557E-5    -1.1080087960687517E-8   -0.9175315460291951
-0.823                    -0.5                     0.9166699589409805       -1.6135793505655908E-5   0.9999969914379735       -6.35881913640487E-5     -1.1373361666095271E-8   -0.9166684728463784
-0.8220000000000001       -0.5                     0.9158032024065695       -1.6213616020614116E-5   0.9999969272170247       -6.485370648890946E-5    -1.1666642919484929E-8   -0.9158016854162102
-0.821                    -0.5                     0.9149327326636969       -1.6291293642123828E-5   0.9999968617305603       -6.611922161821209E-5    -1.1959919733540288E-8   -0.914931183742695
-0.8200000000000001       -0.5                     0.9140585497123632       -1.6368826370187905E-5   0.9999967949785814       -6.738473673863195E-5    -1.2253192105122613E-8   -0.9140569678298683
-0.819                    -0.5                     0.9131806535525681       -1.6446214204802284E-5   0.9999967269610873       -6.865025186527006E-5    -1.2546468031022688E-8   -0.913179037681792
-0.8180000000000001       -0.5                     0.9122990441843115       -1.652345714597158E-5    0.9999966576780777       -6.991576699368353E-5    -1.283974750803237E-8    -0.9122973933025562
-0.817                    -0.5                     0.9114137216075938       -1.6600555193689108E-5   0.9999965871295532       -7.11812821132162E-5     -1.3133023433940157E-8   -0.9114120346962807
-0.8160000000000001       -0.5                     0.910524685822415        -1.6677508347961995E-5   0.9999965153155137       -7.244679723807696E-5    -1.3426301134616136E-8   -0.9105229618671127
-0.815                    -0.5                     0.9096319368287743       -1.6754316608788702E-5   0.9999964422359586       -7.371231235583327E-5    -1.3719577060462228E-8   -0.9096301748192257
-0.8140000000000001       -0.5                     0.9087354746266728       -1.683097997616538E-5    0.9999963678908887       -7.497782748069403E-5    -1.4012856537495045E-8   -0.9087336735568253
-0.813                    -0.5                     0.9078352992161098       -1.6907498450094983E-5   0.9999962922803037       -7.624334261443756E-5    -1.4306128910689154E-8   -0.9078334580841423
-0.812                    -0.5                     0.9069314105970858       -1.6983872030580134E-5   0.9999962154042037       -7.750885773041652E-5    -1.4599404834962022E-8   -0.9069295284054364
-0.8109999999999999       -0.5                     0.9060238087695998       -1.706010071761378E-5    0.9999961372625882       -7.87743728499492E-5     -1.4892684313568063E-8   -0.9060218845249947
-0.81                     -0.5                     0.905112595923606        -1.7136187481238145E-5   0.9999960583402218       -7.922929283920091E-5    -1.5206587852438496E-8   -0.9051106128635487
-0.8089999999999999       -0.5                     0.9041979967075309       -1.7212130015375145E-5   0.9999959784669372       -8.051727683237388E-5    -1.5534635596389177E-8   -0.9041959707909285
-0.808                    -0.5                     0.9032800065953247       -1.728792593225532E-5    0.9999958973056682       -8.180526082021679E-5    -1.586269044414794E-8    -0.903277936818778
-0.8069999999999999       -0.5                     0.9023586255869871       -1.736357523187159E-5    0.9999958148564154       -8.309324481338977E-5    -1.6190755951651595E-8   -0.9023565109514705
-0.806                    -0.5                     0.9014338536825186       -1.7439077914230938E-5   0.9999957311191785       -8.438122878879819E-5    -1.651880014126932E-8    -0.9014316931934045
-0.8049999999999999       -0.5                     0.9005056908819189       -1.751443397932858E-5    0.9999956460939579       -8.566921278730024E-5    -1.6846862096059298E-8   -0.9005034835490061
-0.804                    -0.5                     0.8995741371851883       -1.7589643427167666E-5   0.9999955597807533       -8.695719678224859E-5    -1.7174908062041574E-8   -0.8995718820227262
-0.8029999999999999       -0.5                     0.8986391925923263       -1.7664706257747017E-5   0.9999954721795645       -8.824518076476341E-5    -1.750296113503193E-8    -0.8986368886190412
-0.802                    -0.5                     0.8977008571033329       -1.7739622471065795E-5   0.9999953832903916       -8.953316475527088E-5    -1.7831017759170664E-8   -0.8976985033424556
-0.8009999999999999       -0.5                     0.8967591307182086       -1.781439206712627E-5    0.9999952931132347       -9.082114874489112E-5    -1.8159069055796472E-8   -0.8967567261974994
-0.8                      -0.5                     0.8958140134369532       -1.788901504592369E-5    0.9999952016480941       -9.21091327353986E-5     -1.8487129232656594E-8   -0.8958115571887293
-0.7989999999999999       -0.5                     0.8948655052595668       -1.7963491407463556E-5   0.9999951088949696       -9.339711672501884E-5    -1.881518230563924E-8    -0.8948629963207269
-0.798                    -0.5                     0.8939136061860491       -1.8037821151744004E-5   0.9999950148538608       -9.46851007159704E-5     -1.914323981796025E-8    -0.8939110435981007
-0.7969999999999999       -0.5                     0.8929583162164          -1.8112004278764346E-5   0.999994919524768        -9.597308470159383E-5    -1.947129067047757E-8    -0.8929556990254853
-0.796                    -0.5                     0.8919996353506201       -1.8186040788522345E-5   0.9999948229076911       -9.726106869254539E-5    -1.9799338856923247E-8   -0.8919969626075422
-0.7949999999999999       -0.5                     0.8910375635887089       -1.8259930681022482E-5   0.9999947250026305       -9.854905268227665E-5    -2.0127397036935904E-8   -0.8910348343489586
-0.794                    -0.5                     0.8900721009306666       -1.8333673956260448E-5   0.9999946258095859       -9.983703667311719E-5    -2.045544833200677E-8    -0.8900693142544472
-0.7929999999999999       -0.5                     0.8891032473764932       -1.8407270614243042E-5   0.9999945253285573       -1.0112502065918472E-4   -2.0783506512020148E-8   -0.8891004023287482
-0.792                    -0.5                     0.8881310029261887       -1.8480720654963577E-5   0.9999944235595446       -1.02413004653689E-4     -2.1111560915714762E-8   -0.8881280985766274
-0.791                    -0.5                     0.8871553675797528       -1.8554024078422235E-5   0.9999943205025477       -1.0370098863309471E-4   -2.1439622869706663E-8   -0.8871524030028755
-0.79                     -0.5                     0.886176341337186        -1.8627180884622564E-5   0.9999942161575673       -1.0498897262360266E-4   -2.1767669724665433E-8   -0.8861733156123126
-0.789                    -0.5                     0.8851939241984879       -1.870019107356321E-5    0.9999941105246024       -1.0627695662388057E-4   -2.2095714803263505E-8   -0.8851908364097817
-0.788                    -0.5                     0.884208116163659        -1.87730546452437E-5     0.999994003603654        -1.0756494062149395E-4   -2.242376432276139E-8    -0.8842049654001546
-0.787                    -0.5                     0.8832189172326986       -1.884577159966475E-5    0.9999938953947215       -1.0885292460045557E-4   -2.2751828053098565E-8   -0.8832157025883265
-0.786                    -0.5                     0.8822263274056071       -1.8918341936825464E-5   0.9999937858978049       -1.101409085918517E-4    -2.30798757962319E-8     -0.8822230479792212
-0.785                    -0.5                     0.8812303466823846       -1.89907656567272E-5     0.9999936751129043       -1.1142889258680054E-4   -2.3407934197506268E-8   -0.8812270015777882
-0.784                    -0.5                     0.8802309750630307       -1.906304275936835E-5    0.9999935630400199       -1.1271687656931486E-4   -2.3735996151494315E-8   -0.8802275633890023
-0.783                    -0.5                     0.8792282125475459       -1.9135173244748976E-5   0.999993449679151        -1.1400486056426372E-4   -2.4064036789215714E-8   -0.8792247334178656
-0.782                    -0.5                     0.8782220591359298       -1.920715711287024E-5    0.9999933350302983       -1.1529284455565983E-4   -2.4392112954043053E-8   -0.8782185116694053
-0.781                    -0.5                     0.8772125148281827       -1.9278994363732E-5      0.9999932190934618       -1.165808285417269E-4    -2.472015714446271E-8    -0.8772088981486764
-0.78                     -0.5                     0.8761995796243044       -1.935068499733365E-5    0.9999931018686415       -1.1786881254555752E-4   -2.504820844030972E-8    -0.8761958928607588
-0.779                    -0.5                     0.8751832568105611       -1.942222914614411E-5    0.9999929835061939       -1.1324183608553132E-4   -2.4104309717159746E-8   -0.8751793809293822
-0.778                    -0.5                     0.874163868068783        -1.949362959325591E-5    0.9999928689930024       -1.1578454755131145E-4   -2.4864832841603133E-8   -0.8741599500910737
-0.777                    -0.5                     0.8731414758626297       -1.9564879176556427E-5   0.999992751937099        -1.1832725900465707E-4   -2.5625355966000584E-8   -0.8731375138234713
-0.776                    -0.5                     0.8721160801921012       -1.9635977896045103E-5   0.9999926323384843       -1.2086997043668642E-4   -2.6385832905212082E-8   -0.8721120721354287
-0.775                    -0.5                     0.8710876810571977       -1.9706925751722643E-5   0.9999925101971582       -1.234126819042429E-4    -2.7146345371468497E-8   -0.8710836250358467
-0.774                    -0.5                     0.8700562784579189       -1.9777722743588966E-5   0.9999923855131205       -1.259553933629176E-4    -2.790687915405292E-8    -0.8700521725336695
-0.773                    -0.5                     0.869021872394265        -1.984836887164242E-5    0.9999922582863715       -1.284981048038287E-4    -2.8667402278519273E-8   -0.869017714637888
-0.772                    -0.5                     0.8679844628662362       -1.991886413588606E-5    0.9999921285169107       -1.3104081624296348E-4   -2.942790941572814E-8    -0.8679802513575398
-0.771                    -0.5                     0.8669440498738319       -1.9989208536319284E-5   0.9999919962047389       -1.3358352769986183E-4   -3.018840944755558E-8    -0.8669397827017079
